# sensor 0 OK
# sensor 1 OK
# sensor 2 OK
# sensor 3 OK
# sensor 4 OK
# sensor 5 OK
# sensor 0 = onboard LSM6DS3, 1..5 = finger MPU-6050
# units: accel g, gyro deg/s
millis,sensor_id,ax,ay,az,gx,gy,gz
7448,1,0.6975,0.0833,0.6641,4.17,-20.47,15.94
7448,2,0.5869,0.0552,0.7087,1.56,-20.31,14.78
7448,3,0.6689,0.0781,0.7539,0.96,-18.60,17.44
7448,4,0.5791,0.0659,0.7598,-0.06,-18.26,17.42
7448,5,0.8079,0.2100,0.6160,6.67,-29.54,17.80
7458,0,-0.0403,-0.6340,0.6808,22.54,-19.62,5.60
7458,1,0.6772,-0.0034,0.7439,4.29,-20.98,23.33
7458,2,0.5679,-0.0200,0.7937,1.22,-20.96,21.98
7458,3,0.6716,0.0330,0.7891,0.98,-17.97,24.92
7458,4,0.5723,0.0203,0.8113,-0.14,-16.84,25.02
7458,5,0.8127,0.1687,0.6746,6.96,-28.35,25.74
7468,0,0.0078,-0.6909,0.7059,20.18,-27.67,8.03
7468,1,0.7332,-0.0212,0.7681,6.00,-18.49,31.11
7468,2,0.6279,-0.0325,0.8032,1.77,-18.61,29.89
7468,3,0.7229,0.0288,0.7996,1.73,-15.79,32.26
7468,4,0.6372,0.0210,0.8035,-0.14,-14.92,32.18
7468,5,0.8906,0.1812,0.6345,7.34,-26.55,32.90
7479,0,-0.0009,-0.6242,0.7913,19.09,-33.25,9.64
7479,1,0.7866,0.0049,0.7180,5.86,-17.83,37.45
7479,2,0.6956,-0.0110,0.7529,1.25,-18.20,35.85
7479,3,0.7664,0.0403,0.7654,1.08,-14.90,37.88
7479,4,0.6938,0.0339,0.7671,-1.11,-14.49,37.79
7479,5,0.9443,0.1877,0.6094,6.15,-27.13,38.20
7490,0,-0.0194,-0.5752,0.8291,19.97,-38.85,9.99
7490,1,0.8167,0.0261,0.6802,5.88,-20.31,41.79
7490,2,0.7412,0.0181,0.7168,0.72,-20.89,39.91
7490,3,0.7971,0.0693,0.7251,0.75,-18.18,42.21
7490,4,0.7366,0.0623,0.7371,-1.69,-17.89,41.62
7490,5,1.0039,0.2158,0.5813,6.06,-30.40,41.79
7500,0,-0.0517,-0.5388,0.8799,23.12,-41.98,11.02
7500,1,0.8430,0.0574,0.6477,6.69,-24.98,44.17
7500,2,0.7876,0.0469,0.7119,1.37,-26.47,41.98
7500,3,0.8372,0.1035,0.6975,2.08,-24.24,43.98
7500,4,0.7881,0.0952,0.7273,-0.23,-24.82,43.30
7500,5,1.0701,0.2507,0.5867,7.73,-38.02,42.53
7511,0,-0.0802,-0.5279,0.9617,30.98,-42.03,12.83
7511,1,0.8823,0.0886,0.6350,9.02,-32.12,43.56
7511,2,0.8435,0.0789,0.7095,4.02,-32.99,41.15
7511,3,0.8513,0.1355,0.6792,4.53,-31.05,43.08
7511,4,0.8167,0.1240,0.7180,2.79,-31.59,42.31
7511,5,1.1067,0.2832,0.5776,10.50,-44.35,41.10
7522,0,-0.1164,-0.5084,1.0055,36.63,-39.32,15.59
7522,1,0.8899,0.1008,0.6125,11.73,-38.96,40.03
7522,2,0.8762,0.0828,0.6851,6.72,-39.80,37.74
7522,3,0.8516,0.1328,0.6670,7.48,-37.85,39.44
7522,4,0.8335,0.1165,0.7021,5.24,-38.41,38.43
7522,5,1.1472,0.2681,0.5557,12.78,-51.16,36.49
7533,0,-0.1098,-0.4637,1.0518,43.92,-35.09,16.47
7533,1,0.9131,0.0837,0.5986,12.66,-44.02,34.41
7533,2,0.8945,0.0654,0.6560,8.02,-44.03,32.18
7533,3,0.8394,0.1113,0.6489,8.67,-41.47,34.11
7533,4,0.8169,0.0930,0.6721,6.63,-40.76,33.15
7533,5,1.1182,0.2441,0.5286,13.76,-52.47,30.93
7543,0,-0.0841,-0.4441,1.0349,44.94,-29.12,16.27
7543,1,0.8789,0.0520,0.5803,13.04,-43.47,28.79
7543,2,0.8533,0.0327,0.6423,8.92,-43.21,26.58
7543,3,0.7854,0.0667,0.6284,9.34,-40.63,28.05
7543,4,0.7634,0.0613,0.6506,7.98,-39.71,27.36
7543,5,1.0635,0.2156,0.5020,14.81,-50.81,25.47
7554,0,-0.0518,-0.4463,0.9770,43.10,-23.29,15.99
7554,1,0.8477,0.0396,0.5681,13.77,-38.52,23.76
7554,2,0.8171,0.0273,0.6272,10.46,-37.39,22.17
7554,3,0.7566,0.0693,0.6047,10.72,-33.82,23.83
7554,4,0.7205,0.0579,0.6260,9.50,-31.97,23.44
7554,5,0.9968,0.2102,0.4866,16.58,-42.37,22.08
7565,0,-0.0479,-0.4558,0.9035,34.16,-20.30,16.54
7565,1,0.7834,0.0281,0.5879,14.87,-30.29,21.45
7565,2,0.7397,0.0151,0.6409,11.76,-29.71,19.85
7565,3,0.7161,0.0657,0.6401,11.76,-27.01,21.13
7565,4,0.6777,0.0652,0.6687,10.87,-26.09,21.10
7565,5,0.9434,0.2244,0.5085,17.65,-36.23,20.23
7576,0,-0.0576,-0.4997,0.8556,27.12,-18.60,17.57
7576,1,0.7732,0.0620,0.5903,16.58,-22.37,20.93
7576,2,0.7109,0.0483,0.6538,13.66,-21.54,20.08
7576,3,0.7119,0.0955,0.6375,13.42,-18.26,21.59
7576,4,0.6567,0.0881,0.6543,12.69,-17.25,21.73
7576,5,0.9199,0.2529,0.5085,19.66,-27.86,21.44
7586,0,-0.0776,-0.5025,0.8104,19.95,-19.22,19.46
7586,1,0.7698,0.0947,0.5786,18.31,-14.17,22.89
7586,2,0.6973,0.0771,0.6350,15.39,-13.56,22.61
7586,3,0.7295,0.1318,0.6074,15.33,-10.11,24.20
7586,4,0.6707,0.1228,0.6274,14.35,-9.05,24.67
7586,5,0.9216,0.2888,0.4897,21.45,-20.05,24.69
7597,0,-0.1089,-0.4880,0.7914,11.90,-22.30,21.94
7597,1,0.7822,0.1157,0.5510,20.99,-8.60,27.19
7597,2,0.7056,0.0986,0.6191,17.53,-8.70,27.33
7597,3,0.7649,0.1533,0.5964,17.57,-6.03,28.47
7597,4,0.7019,0.1423,0.6255,16.52,-5.97,29.34
7597,5,0.9500,0.2986,0.4985,23.95,-18.49,29.62
7608,0,-0.1205,-0.4904,0.8081,10.41,-26.22,25.99
7608,1,0.8008,0.1079,0.5671,24.55,-10.43,30.99
7608,2,0.7302,0.0959,0.6384,21.11,-11.22,31.62
7608,3,0.8098,0.1665,0.5886,21.66,-8.61,33.11
7608,4,0.7405,0.1582,0.6331,20.67,-8.31,34.11
7608,5,0.9888,0.3196,0.5115,28.20,-20.76,34.37
7619,0,-0.1302,-0.5089,0.8544,12.72,-29.16,32.62
7619,1,0.8499,0.1421,0.5459,30.78,-12.21,35.83
7619,2,0.7751,0.1272,0.6313,26.98,-12.81,36.87
7619,3,0.8501,0.1982,0.5635,27.98,-9.85,38.23
7619,4,0.7817,0.1887,0.6140,26.70,-9.89,40.00
7619,5,1.0156,0.3472,0.5039,34.73,-22.72,40.05
7629,0,-0.1597,-0.4964,0.8694,14.84,-33.11,39.55
7629,1,0.8450,0.1470,0.5491,37.82,-16.27,40.66
7629,2,0.7686,0.1316,0.6292,33.02,-17.47,42.23
7629,3,0.8567,0.1963,0.5784,33.79,-14.87,43.80
7629,4,0.7930,0.1790,0.6321,32.15,-15.44,45.63
7629,5,1.0332,0.3354,0.5024,39.77,-28.92,45.37
7640,0,-0.1521,-0.4654,0.8724,20.35,-37.12,45.43
7640,1,0.8569,0.1357,0.5623,40.78,-22.95,44.82
7640,2,0.7874,0.1213,0.6199,35.10,-24.60,46.64
7640,3,0.8665,0.1611,0.6353,35.40,-22.03,48.09
7640,4,0.8140,0.1392,0.6487,32.41,-22.75,49.77
7640,5,1.0701,0.2844,0.4746,40.05,-36.52,48.85
7651,0,-0.1225,-0.4077,0.9002,28.79,-40.01,45.47
7651,1,0.8879,0.0942,0.5447,38.46,-31.92,47.60
7651,2,0.8450,0.0776,0.5850,31.68,-34.56,48.76
7651,3,0.9241,0.1284,0.6528,32.08,-33.27,50.69
7651,4,0.8735,0.1113,0.6516,28.70,-34.08,51.89
7651,5,1.1318,0.2690,0.4580,35.88,-47.59,50.41
7662,0,-0.1047,-0.3554,0.9567,39.65,-42.82,42.47
7662,1,0.9238,0.1025,0.5085,35.63,-39.44,50.00
7662,2,0.8496,0.0791,0.5522,28.79,-40.41,51.36
7662,3,0.9080,0.1255,0.5903,29.56,-37.59,53.51
7662,4,0.8516,0.1084,0.6060,26.17,-38.53,55.07
7662,5,1.0923,0.2664,0.4258,33.65,-52.15,53.82
7673,0,-0.0942,-0.3528,0.9069,43.75,-46.34,41.35
7673,1,0.8987,0.0862,0.4868,34.79,-44.58,54.41
7673,2,0.8337,0.0649,0.5447,27.65,-45.28,55.24
7673,3,0.8855,0.1094,0.5620,28.70,-42.35,57.83
7673,4,0.8269,0.0920,0.5901,25.21,-42.55,59.28
7673,5,1.0608,0.2463,0.4253,33.25,-55.82,58.05
7684,0,-0.0700,-0.3743,0.8700,47.90,-50.85,42.24
7684,1,0.8669,0.0464,0.4980,35.80,-47.05,59.40
7684,2,0.7854,0.0261,0.5525,28.24,-47.02,60.90
7684,3,0.8535,0.0737,0.5525,29.85,-42.34,63.66
7684,4,0.7725,0.0413,0.5808,25.95,-40.95,65.62
7684,5,1.0078,0.1895,0.4421,34.12,-53.45,64.35
7695,0,-0.0062,-0.4048,0.8490,45.52,-56.72,44.54
7695,1,0.8564,-0.0149,0.5410,36.75,-46.38,64.99
7695,2,0.7791,-0.0425,0.5967,28.69,-47.21,66.31
7695,3,0.8625,0.0090,0.6133,30.15,-43.34,69.21
7695,4,0.7991,-0.0088,0.6279,25.73,-42.67,70.70
7695,5,1.0449,0.1360,0.4583,33.94,-55.89,69.18
7706,0,0.0344,-0.4032,0.9077,47.88,-60.67,45.48
7706,1,0.8896,-0.0459,0.5420,36.92,-49.65,68.85
7706,2,0.8328,-0.0703,0.6052,28.43,-51.19,69.53
7706,3,0.8933,-0.0154,0.6169,29.98,-47.82,72.03
7706,4,0.8469,-0.0308,0.6431,25.71,-48.17,73.31
7706,5,1.1057,0.1199,0.4690,34.06,-62.44,71.50
7716,0,0.0532,-0.4015,0.9531,55.06,-62.51,46.29
7716,1,0.9177,-0.0610,0.5298,37.65,-57.24,69.80
7716,2,0.8704,-0.0857,0.5947,29.11,-58.89,70.08
7716,3,0.9089,-0.0261,0.6016,30.98,-55.97,72.85
7716,4,0.8601,-0.0469,0.6335,26.41,-56.37,74.03
7716,5,1.1321,0.1082,0.4719,35.19,-70.56,71.30
7727,0,0.0697,-0.3908,0.9882,62.16,-62.30,47.67
7727,1,0.9177,-0.0676,0.5107,38.92,-65.08,68.99
7727,2,0.8728,-0.0894,0.5757,30.58,-66.17,69.54
7727,3,0.8979,-0.0266,0.5803,32.35,-63.01,72.53
7727,4,0.8579,-0.0474,0.6055,28.00,-62.82,73.60
7727,5,1.1221,0.1067,0.4412,36.89,-76.76,70.70
7738,0,0.0672,-0.3771,0.9753,68.65,-61.37,53.55
7738,1,0.8958,-0.0581,0.5061,40.76,-71.24,68.50
7738,2,0.8513,-0.0840,0.5654,32.38,-72.15,69.18
7738,3,0.8796,-0.0239,0.5703,34.63,-68.93,72.24
7738,4,0.8428,-0.0496,0.5986,30.05,-69.10,73.73
7738,5,1.1089,0.1045,0.4321,38.53,-83.11,70.64
7749,0,0.0681,-0.3631,0.9629,75.74,-60.60,50.94
7749,1,0.9163,-0.0715,0.4927,42.00,-77.50,67.88
7749,2,0.8845,-0.0974,0.5474,33.44,-78.85,68.40
7749,3,0.9131,-0.0439,0.5659,35.27,-75.39,71.69
7749,4,0.8848,-0.0654,0.5876,30.84,-75.71,72.85
7749,5,1.1707,0.0879,0.4231,39.19,-89.88,69.18
7759,0,0.0827,-0.3210,1.0213,81.79,-59.64,51.08
7759,1,0.9690,-0.0808,0.4741,41.83,-85.51,66.29
7759,2,0.9412,-0.1033,0.5254,33.08,-86.93,66.93
7759,3,0.9766,-0.0552,0.5701,34.96,-84.12,70.50
7759,4,0.9417,-0.0725,0.5889,29.98,-84.89,71.69
7759,5,1.2144,0.0757,0.4016,37.94,-99.37,67.97
7770,0,0.0859,-0.2786,1.0451,92.28,-58.69,49.65
7770,1,0.9907,-0.0818,0.4714,39.53,-96.63,65.73
7770,2,0.9614,-0.1028,0.5220,30.79,-98.69,66.12
7770,3,1.0283,-0.0496,0.5813,32.85,-97.27,69.97
7770,4,1.0066,-0.0645,0.6125,28.20,-98.61,71.37
7770,5,1.2903,0.0913,0.4485,36.61,-113.51,67.16
7781,0,0.0799,-0.3060,1.1174,108.99,-58.92,48.30
7781,1,1.0820,-0.0901,0.4915,38.44,-112.75,65.95
7781,2,1.0059,-0.1138,0.5410,29.50,-112.87,66.72
7781,3,1.0447,-0.0681,0.5918,31.47,-109.82,71.92
7781,4,0.9590,-0.0981,0.6008,26.27,-109.80,73.36
7781,5,1.1968,0.0427,0.4001,34.05,-124.70,68.95
7791,0,0.1158,-0.2633,0.9947,117.46,-61.34,45.80
7791,1,0.9792,-0.1313,0.4319,34.72,-124.00,68.32
7791,2,0.9429,-0.1479,0.4487,24.81,-124.81,68.32
7791,3,0.9941,-0.1050,0.5432,26.98,-122.08,73.91
7791,4,0.9509,-0.1223,0.5366,21.28,-121.85,75.15
7791,5,1.2073,0.0410,0.3206,28.82,-135.40,70.15
7802,0,0.1240,-0.1860,0.9928,128.50,-63.74,41.74
7802,1,0.9395,-0.0940,0.3889,29.80,-131.91,69.74
7802,2,0.9041,-0.1147,0.4114,19.95,-132.43,69.16
7802,3,0.9250,-0.0659,0.4988,21.95,-129.92,74.79
7802,4,0.8789,-0.0789,0.4890,16.08,-129.95,75.91
7802,5,1.1230,0.0801,0.2856,24.08,-144.21,70.79
7813,0,0.0898,-0.1651,0.9217,136.10,-65.94,37.47
7813,1,0.9189,-0.0793,0.3167,27.01,-138.73,71.50
7813,2,0.8823,-0.0959,0.3496,17.19,-138.72,70.53
7813,3,0.9026,-0.0442,0.3921,19.92,-135.21,76.69
7813,4,0.8748,-0.0640,0.4080,14.46,-134.64,77.71
7813,5,1.1252,0.0957,0.2314,22.79,-148.35,72.49
7824,0,0.0814,-0.1498,0.9065,141.28,-67.57,37.85
7824,1,0.9097,-0.0784,0.2739,27.31,-142.44,73.27
7824,2,0.8940,-0.0984,0.3218,17.56,-142.11,72.44
7824,3,0.9121,-0.0469,0.3582,20.66,-138.89,78.49
7824,4,0.8723,-0.0630,0.3813,15.08,-138.44,79.65
7824,5,1.1226,0.0984,0.2083,23.44,-152.00,74.15
7834,0,0.0848,-0.1253,0.9024,144.97,-69.49,38.55
7834,1,0.9067,-0.0896,0.2417,27.57,-143.16,75.08
7834,2,0.8657,-0.1128,0.2896,17.68,-142.82,74.18
7834,3,0.8967,-0.0569,0.3555,20.75,-139.56,80.72
7834,4,0.8503,-0.0859,0.3711,14.96,-139.21,81.74
7834,5,1.0938,0.0742,0.1782,23.47,-152.35,76.27
7845,0,0.1115,-0.1038,0.8860,144.60,-71.15,38.71
7845,1,0.8848,-0.1150,0.2434,27.21,-143.50,76.27
7845,2,0.8613,-0.1401,0.2729,16.96,-142.93,75.02
7845,3,0.8589,-0.0957,0.3518,19.82,-139.05,81.15
7845,4,0.8315,-0.1216,0.3562,13.51,-138.00,81.92
7845,5,1.0879,0.0369,0.1516,21.88,-150.99,76.17
7856,0,0.1333,-0.0346,0.8823,143.26,-71.36,36.82
7856,1,0.8811,-0.1311,0.2195,24.18,-140.79,76.15
7856,2,0.8611,-0.1479,0.2432,13.76,-140.17,74.56
7856,3,0.8459,-0.1108,0.3279,16.37,-135.56,80.70
7856,4,0.8240,-0.1411,0.3208,9.82,-133.89,81.08
7856,5,1.0928,0.0168,0.1238,17.98,-146.31,75.51
7868,0,0.1474,-0.0189,0.8873,137.85,-71.68,32.25
7868,1,0.8938,-0.1355,0.2109,19.31,-133.83,75.73
7868,2,0.8772,-0.1504,0.2200,8.99,-132.40,73.83
7868,3,0.8513,-0.1069,0.3088,11.08,-126.44,79.63
7868,4,0.8271,-0.1328,0.2976,4.75,-123.39,79.77
7868,5,1.0940,0.0308,0.0769,12.87,-134.02,74.72
7878,0,0.1359,0.0068,0.9367,125.77,-67.25,26.69
7878,1,0.9180,-0.1318,0.1682,15.24,-114.37,73.97
7878,2,0.9504,-0.1499,0.2014,5.44,-110.98,71.16
7878,3,0.7983,-0.1196,0.2480,7.44,-103.92,75.22
7878,4,0.8047,-0.1384,0.2568,1.88,-99.53,74.03
7878,5,1.1084,0.0303,0.0625,9.83,-109.11,69.25
7889,0,0.1305,0.0192,1.0170,98.70,-66.43,22.40
7889,1,0.9307,-0.1230,0.1687,11.68,-86.84,65.15
7889,2,0.9712,-0.1409,0.2249,3.07,-83.76,61.33
7889,3,0.7495,-0.1167,0.2654,4.50,-77.77,64.03
7889,4,0.7896,-0.1328,0.2524,-0.37,-73.30,61.92
7889,5,1.1306,0.0403,0.0432,7.31,-82.17,57.69
7900,0,0.1130,0.0398,1.0535,75.20,-54.28,15.70
7900,1,0.9204,-0.1135,0.1514,6.81,-55.18,51.57
7900,2,1.0020,-0.1309,0.1777,-0.12,-51.80,47.08
7900,3,0.7207,-0.1206,0.2073,0.27,-44.72,47.62
7900,4,0.7969,-0.1392,0.2039,-2.98,-39.80,44.56
7900,5,1.1736,0.0278,0.0027,4.21,-47.45,40.84
7910,0,0.1082,0.0989,1.1285,37.94,-40.56,8.49
7910,1,0.9331,-0.1245,0.0769,1.83,-22.38,32.44
7910,2,1.0718,-0.1475,0.1167,-1.83,-18.66,27.13
7910,3,0.7466,-0.1375,0.0876,-2.14,-13.85,26.69
7910,4,0.8630,-0.1621,0.1362,-3.01,-10.90,22.63
7910,5,1.2537,0.0071,0.0051,3.92,-21.22,19.88
7920,0,0.1376,0.0935,1.1627,14.84,-18.86,2.52
7920,1,0.9187,-0.1729,0.0781,0.99,-13.91,12.67
7920,2,1.1050,-0.1946,0.1116,-0.81,-9.42,7.63
7920,3,0.7627,-0.1868,0.0674,-1.56,-2.32,5.91
7920,4,0.8931,-0.2029,0.1267,-1.40,1.56,2.69
7920,5,1.2852,-0.0271,0.0122,5.07,-7.60,1.21
7931,0,0.1725,0.0710,1.1503,1.87,-3.24,-1.96
7931,1,0.8882,-0.2224,0.1636,-0.47,-7.86,-4.44
7931,2,0.9712,-0.2417,0.2061,-0.79,-9.18,-8.41
7931,3,0.8726,-0.2302,0.1816,-2.05,-6.69,-9.04
7931,4,0.9297,-0.2444,0.2036,-0.89,-5.01,-11.56
7931,5,1.2686,-0.0708,0.0312,4.82,-13.47,-12.44
7942,0,0.2250,0.0676,1.1337,5.07,10.60,-4.22
7942,1,1.0005,-0.2400,0.1001,-0.26,-2.69,-15.92
7942,2,1.0588,-0.2537,0.1819,0.96,-2.61,-19.28
7942,3,0.9475,-0.2258,0.1560,-0.52,-1.10,-19.50
7942,4,0.9883,-0.2388,0.2021,1.62,-0.14,-21.65
7942,5,1.2988,-0.0632,0.0366,7.11,-8.60,-22.11
7953,0,0.2275,0.0571,1.1307,1.96,18.81,-4.32
7953,1,1.0225,-0.2209,0.0906,0.98,3.24,-24.47
7953,2,1.0610,-0.2290,0.1726,2.76,4.06,-27.22
7953,3,0.9575,-0.1907,0.1692,0.89,5.50,-27.54
7953,4,0.9771,-0.2029,0.2173,3.08,6.43,-28.99
7953,5,1.2654,-0.0305,0.0444,8.05,-2.02,-28.93
7962,0,0.1840,0.0571,1.0859,-6.14,26.04,-5.81
7962,1,1.0024,-0.1609,0.1438,-1.48,11.97,-30.11
7962,2,1.0237,-0.1753,0.2007,0.78,12.84,-32.67
7962,3,0.9446,-0.1506,0.2468,-2.02,14.47,-32.95
7962,4,0.9482,-0.1614,0.2749,0.53,15.85,-34.72
7962,5,1.2266,0.0103,0.0815,4.85,7.54,-33.89
7973,0,0.1403,0.0160,1.0483,-14.65,29.43,-11.22
7973,1,0.9963,-0.1243,0.2063,-5.91,21.82,-33.86
7973,2,0.9973,-0.1301,0.2588,-3.51,22.95,-37.21
7973,3,0.9346,-0.1064,0.3225,-6.69,24.14,-37.83
7973,4,0.9253,-0.1191,0.3330,-3.80,25.19,-39.21
7973,5,1.2019,0.0576,0.1362,0.38,16.89,-37.88
7984,0,0.1002,-0.0285,1.0186,-24.67,32.03,-16.24
7984,1,0.9968,-0.0671,0.2310,-10.89,31.79,-35.71
7984,2,0.9841,-0.0718,0.2754,-8.15,32.99,-38.61
7984,3,0.9631,-0.0391,0.3237,-11.48,34.29,-38.82
7984,4,0.9304,-0.0474,0.3376,-8.58,35.82,-40.43
7984,5,1.1794,0.1238,0.1445,-4.17,27.30,-37.86
7995,0,0.0376,-0.0564,0.9765,-33.69,29.91,-20.60
7995,1,1.0066,-0.0242,0.2271,-14.24,40.27,-32.64
7995,2,0.9651,-0.0378,0.2856,-11.30,40.98,-35.39
7995,3,1.0117,-0.0034,0.3152,-14.32,41.71,-35.59
7995,4,0.9688,-0.0183,0.3350,-11.40,42.20,-36.66
7995,5,1.1931,0.1560,0.1565,-6.98,33.40,-33.45
8005,0,0.0170,-0.0733,0.9600,-40.04,25.48,-21.74
8005,1,1.0251,-0.0095,0.2273,-15.51,42.41,-26.61
8005,2,0.9731,-0.0215,0.2981,-13.02,42.05,-29.10
8005,3,1.0625,0.0208,0.3167,-15.69,41.94,-28.87
8005,4,1.0061,0.0024,0.3574,-13.19,41.54,-29.88
8005,5,1.2251,0.1760,0.1982,-7.92,31.18,-26.49
8016,0,0.0034,-0.1138,0.9677,-36.61,17.99,-20.26
8016,1,1.0347,0.0007,0.2439,-13.83,35.97,-18.75
8016,2,0.9656,-0.0127,0.3354,-11.91,35.18,-20.98
8016,3,1.1055,0.0388,0.3110,-13.73,34.06,-19.95
8016,4,1.0344,0.0229,0.3770,-11.21,32.78,-20.41
8016,5,1.2327,0.1926,0.2310,-5.33,21.44,-16.82
8027,0,-0.0044,-0.1681,0.9562,-27.88,8.63,-14.31
8027,1,1.0430,-0.0020,0.2607,-8.98,23.27,-8.17
8027,2,0.9558,-0.0200,0.3633,-8.20,21.47,-9.97
8027,3,1.1414,0.0361,0.3315,-9.45,20.75,-8.21
8027,4,1.0547,0.0193,0.3965,-7.97,19.18,-8.43
8027,5,1.2471,0.1860,0.2522,-1.53,6.38,-5.27
8038,0,0.0059,-0.1892,0.9618,-11.39,-0.40,-8.33
8038,1,1.0452,-0.0315,0.2966,-4.43,5.86,3.13
8038,2,0.9548,-0.0491,0.3892,-5.02,3.68,1.79
8038,3,1.1577,0.0015,0.3699,-5.82,2.44,4.03
8038,4,1.0623,-0.0193,0.4343,-5.30,0.47,4.14
8038,5,1.2522,0.1292,0.2905,1.24,-12.90,5.89
8048,0,0.0547,-0.2073,0.9623,6.18,-9.71,-2.08
8048,1,1.0364,-0.0867,0.3367,-1.48,-16.11,14.06
8048,2,0.9438,-0.1045,0.4087,-3.69,-18.70,12.53
8048,3,1.1472,-0.0652,0.4268,-4.08,-20.56,16.17
8048,4,1.0513,-0.0811,0.4746,-4.87,-22.26,16.37
8048,5,1.2400,0.0862,0.2964,2.14,-36.40,17.94
8059,0,0.0986,-0.2139,0.9426,31.08,-21.63,1.37
8059,1,1.0557,-0.0952,0.2983,0.75,-37.40,26.92
8059,2,0.9500,-0.1084,0.3809,-2.76,-39.98,25.73
8059,3,1.1726,-0.0503,0.3762,-2.44,-41.30,30.00
8059,4,1.0757,-0.0642,0.4397,-3.68,-44.50,30.90
8059,5,1.2542,0.0979,0.2754,3.66,-59.30,31.16
8070,0,0.0920,-0.1871,0.9407,51.06,-34.54,7.44
8070,1,1.0398,-0.1091,0.2610,4.70,-62.06,38.58
8070,2,0.9678,-0.1238,0.3521,-0.21,-64.09,36.81
8070,3,1.1360,-0.0710,0.3594,0.87,-65.07,41.66
8070,4,1.0515,-0.0957,0.4192,-1.60,-67.21,42.00
8070,5,1.2600,0.0674,0.2537,5.69,-82.61,40.92
8081,0,0.1131,-0.1391,0.9705,76.28,-41.86,11.48
8081,1,1.0269,-0.1243,0.2549,6.50,-83.59,46.52
8081,2,0.9648,-0.1375,0.3223,0.14,-85.45,44.85
8081,3,1.1013,-0.0911,0.3435,1.80,-84.52,49.80
8081,4,1.0383,-0.1099,0.3745,-1.71,-86.00,50.32
8081,5,1.2493,0.0515,0.1960,6.02,-100.02,48.08
8090,0,0.1255,-0.0924,0.9753,94.83,-49.38,14.12
8090,1,1.0159,-0.1270,0.2080,7.62,-98.58,52.82
8090,2,0.9731,-0.1465,0.2668,0.53,-99.92,50.82
8090,3,1.0654,-0.1018,0.2896,2.49,-98.96,56.11
8090,4,1.0156,-0.1245,0.3279,-1.34,-99.54,56.00
8090,5,1.2515,0.0359,0.1470,6.55,-113.45,52.82
8102,0,0.1379,-0.0334,0.9923,106.47,-52.96,15.91
8102,1,0.9988,-0.1497,0.1587,8.56,-111.37,55.77
8102,2,0.9790,-0.1680,0.2202,0.99,-112.23,53.24
8102,3,1.0364,-0.1262,0.2336,3.37,-110.67,58.87
8102,4,1.0100,-0.1506,0.2681,-0.55,-111.18,58.79
8102,5,1.2559,0.0154,0.0930,7.42,-124.93,54.89
8112,0,0.1637,0.0076,1.0074,118.82,-54.60,17.36
8112,1,0.9941,-0.1670,0.1062,9.92,-122.08,56.23
8112,2,1.0020,-0.1914,0.1692,2.37,-123.10,53.44
8112,3,1.0054,-0.1533,0.1943,4.60,-121.39,58.76
8112,4,0.9993,-0.1731,0.2307,0.44,-121.80,58.26
8112,5,1.2722,-0.0054,0.0510,8.38,-135.21,53.16
8123,0,0.1762,0.0688,1.0371,127.93,-52.19,17.92
8123,1,0.9861,-0.1851,0.0667,10.37,-130.21,52.49
8123,2,1.0239,-0.1985,0.1343,3.01,-130.29,49.22
8123,3,0.9617,-0.1641,0.1499,5.44,-127.50,54.35
8123,4,0.9709,-0.1843,0.1848,1.42,-126.53,53.53
8123,5,1.2686,-0.0178,0.0054,9.07,-138.37,48.09
8133,0,0.1803,0.1118,1.0636,130.99,-47.34,17.13
8133,1,0.9800,-0.1843,0.0571,8.60,-129.21,45.22
8133,2,1.0376,-0.1990,0.0974,1.60,-128.18,41.33
8133,3,0.9062,-0.1841,0.1587,3.15,-125.45,45.94
8133,4,0.9492,-0.2087,0.1711,-0.56,-124.23,44.44
8133,5,1.2644,-0.0391,-0.0369,6.34,-135.30,38.32
8144,0,0.1870,0.1676,1.0810,127.54,-37.89,11.01
8144,1,0.9514,-0.2065,0.0457,3.79,-124.81,34.29
8144,2,1.0164,-0.2256,0.0710,-2.31,-123.44,29.76
8144,3,0.8599,-0.2188,0.1453,-1.24,-121.01,34.05
8144,4,0.8972,-0.2515,0.1421,-4.26,-119.30,32.52
8144,5,1.1838,-0.0811,-0.0801,1.65,-128.52,27.42
8155,0,0.2235,0.1925,0.9792,120.91,-30.31,3.22
8155,1,0.9109,-0.2568,0.0283,-2.29,-118.08,25.65
8155,2,0.9895,-0.2727,0.0574,-7.36,-117.45,20.70
8155,3,0.8604,-0.2727,0.1235,-6.58,-115.80,24.76
8155,4,0.9170,-0.2937,0.1257,-8.67,-113.65,22.58
8155,5,1.2524,-0.1201,-0.0732,-2.47,-123.19,16.95
8166,0,0.2641,0.1987,1.0829,115.43,-20.33,-2.87
8166,1,0.9749,-0.2612,-0.0022,-7.21,-109.73,14.02
8166,2,1.0415,-0.2705,0.0383,-10.64,-107.54,8.96
8166,3,0.8838,-0.2520,0.0701,-10.14,-104.79,12.79
8166,4,0.9216,-0.2717,0.0886,-11.45,-102.47,10.64
8166,5,1.2346,-0.0847,-0.0959,-5.45,-111.21,6.06
8176,0,0.2386,0.1924,1.0470,105.21,-10.74,-8.24
