# sensor 0 OK
# sensor 1 OK
# sensor 2 OK
# sensor 3 OK
# sensor 4 OK
# sensor 5 OK
# sensor 0 = onboard LSM6DS3, 1..5 = finger MPU-6050
# units: accel g, gyro deg/s
millis,sensor_id,ax,ay,az,gx,gy,gz
# calib_start hold_still_ms=10000
5529,5,1.2405,0.1680,-0.1948,-37.97,155.05,1.89
5540,0,0.0350,0.2633,0.8987,-162.57,-14.12,-42.07
5540,1,1.0234,0.0032,-0.1865,-40.32,160.50,11.86
5540,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5540,3,1.1240,0.0393,-0.1265,-42.72,160.18,3.82
5540,4,1.0852,0.0166,-0.0398,-40.63,159.77,0.34
5540,5,1.2781,0.2107,-0.1658,-32.73,146.73,9.50
5550,0,0.0113,0.2141,0.9265,-154.61,-19.77,-35.30
5550,1,1.0549,0.0100,-0.1646,-32.46,149.95,19.94
5550,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5550,3,1.1660,0.0420,-0.0996,-35.36,148.99,12.85
5550,4,1.1162,0.0198,0.0034,-33.94,147.65,9.88
5550,5,1.3047,0.1985,-0.1128,-25.88,134.43,18.09
5560,0,0.0135,0.1757,0.9586,-143.15,-26.92,-25.48
5560,1,1.0598,-0.0061,-0.1138,-25.47,135.37,26.56
5560,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5560,3,1.1604,0.0210,-0.0435,-29.25,134.53,20.23
5560,4,1.1201,-0.0029,0.0459,-28.50,133.24,17.44
5560,5,1.3364,0.1729,-0.0886,-20.43,118.99,24.79
5571,0,0.0303,0.1730,1.0003,-126.16,-30.98,-19.84
5571,1,1.0618,-0.0281,-0.0811,-21.13,119.51,30.95
5571,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5571,3,1.1289,-0.0129,0.0156,-25.82,118.34,24.56
5571,4,1.1101,-0.0339,0.0813,-26.20,116.72,21.51
5571,5,1.3445,0.1409,-0.0679,-18.18,102.40,27.62
5582,0,0.0528,0.1762,1.0331,-111.19,-33.11,-17.08
5582,1,1.0608,-0.0415,-0.0320,-19.85,102.26,31.85
5582,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5582,3,1.1174,-0.0295,0.0750,-24.21,100.38,25.08
5582,4,1.1211,-0.0503,0.1392,-24.76,98.34,21.91
5582,5,1.3843,0.1252,-0.0251,-16.99,83.79,26.66
5591,0,0.0611,0.1436,1.0979,-90.53,-31.83,-16.24
5591,1,1.0630,-0.0413,0.0088,-18.37,84.37,28.90
5591,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5591,3,1.0974,-0.0256,0.1023,-22.73,82.26,22.52
5591,4,1.1079,-0.0332,0.1694,-22.99,80.87,19.01
5591,5,1.3843,0.1360,0.0005,-15.24,66.63,22.76
5602,0,0.0462,0.1152,1.1153,-75.13,-27.19,-15.49
5602,1,1.0627,-0.0308,0.0173,-17.05,68.79,24.12
5602,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5602,3,1.0688,-0.0227,0.0964,-20.87,68.21,17.88
5602,4,1.0901,-0.0391,0.1565,-21.02,67.33,14.50
5602,5,1.3684,0.1323,-0.0059,-13.68,54.32,17.36
5613,0,0.0497,0.1276,1.1309,-61.27,-22.21,-15.36
5613,1,1.0552,-0.0466,0.0173,-16.67,59.27,17.66
5613,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5613,3,1.0308,-0.0427,0.1030,-20.15,59.86,11.34
5613,4,1.0562,-0.0659,0.1521,-20.08,59.57,7.97
5613,5,1.3459,0.1091,-0.0168,-13.13,47.97,10.46
5623,0,0.0711,0.1270,1.1186,-55.91,-14.73,-16.54
5623,1,1.0308,-0.0649,0.0244,-16.61,55.83,10.40
5623,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5623,3,0.9890,-0.0552,0.0969,-19.56,56.90,4.35
5623,4,1.0100,-0.0723,0.1499,-18.78,57.24,0.84
5623,5,1.2983,0.1038,-0.0122,-11.74,46.09,3.40
5633,0,0.0804,0.1049,1.0704,-53.81,-8.70,-16.71
5633,1,0.9951,-0.0735,0.0288,-15.45,55.48,4.05
5633,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5633,3,0.9609,-0.0613,0.0879,-17.51,57.16,-1.25
5633,4,0.9790,-0.0752,0.1450,-16.15,57.85,-4.24
5633,5,1.2478,0.0959,-0.0085,-9.50,47.08,-1.42
5643,0,0.0922,0.0799,1.0255,-55.16,-4.27,-15.30
5643,1,0.9875,-0.0842,0.0300,-13.62,58.49,0.31
5643,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5643,3,0.9570,-0.0745,0.0898,-15.60,60.79,-4.93
5643,4,0.9636,-0.0935,0.1443,-14.34,61.44,-7.51
5643,5,1.2368,0.0776,-0.0251,-7.79,51.22,-4.93
5654,0,0.1055,0.0949,1.0233,-59.67,0.10,-14.70
5654,1,0.9795,-0.1025,0.0208,-13.22,62.92,-3.95
5654,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5654,3,0.9348,-0.0884,0.0925,-14.87,65.04,-9.53
5654,4,0.9478,-0.1101,0.1284,-13.30,65.76,-12.26
5654,5,1.2332,0.0696,-0.0425,-7.25,55.77,-9.54
5665,0,0.1119,0.1269,1.0175,-63.81,4.30,-15.44
5665,1,0.9597,-0.0940,-0.0054,-13.31,67.27,-9.15
5665,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5665,3,0.9250,-0.0847,0.0679,-14.69,69.37,-15.10
5665,4,0.9421,-0.0994,0.1023,-12.70,70.08,-17.98
5665,5,1.2275,0.0803,-0.0671,-6.84,59.94,-15.16
5674,0,0.1032,0.1531,1.0047,-67.57,10.27,-16.36
5674,1,0.9497,-0.0796,-0.0291,-13.39,71.73,-14.46
5674,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5674,3,0.9163,-0.0640,0.0291,-14.40,73.89,-20.34
5674,4,0.9375,-0.0757,0.0632,-11.51,74.82,-23.21
5674,5,1.2102,0.1125,-0.0972,-5.88,65.22,-20.02
5685,0,0.0798,0.1581,0.9780,-73.59,14.47,-16.19
5685,1,0.9524,-0.0562,-0.0740,-11.98,79.27,-18.85
5685,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5685,3,0.8967,-0.0422,-0.0146,-12.20,82.31,-24.87
5685,4,0.9133,-0.0557,0.0339,-9.24,83.77,-27.63
5685,5,1.1875,0.1187,-0.1255,-3.39,75.04,-23.79
5696,0,0.0649,0.1878,0.9708,-82.58,19.79,-15.24
5696,1,0.9258,-0.0488,-0.0828,-10.70,90.92,-24.53
5696,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5696,3,0.8655,-0.0403,-0.0037,-11.13,93.66,-31.22
5696,4,0.8811,-0.0679,0.0325,-7.86,94.98,-33.94
5696,5,1.1602,0.1108,-0.1436,-2.55,86.38,-30.05
5707,0,0.0709,0.2017,0.9272,-95.20,24.94,-15.89
5707,1,0.9053,-0.0869,-0.0847,-11.30,104.50,-29.08
5707,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5707,3,0.8535,-0.0830,-0.0168,-11.56,109.11,-35.02
5707,4,0.8557,-0.1011,0.0120,-7.89,111.65,-37.48
5707,5,1.1052,0.0823,-0.1484,-2.40,103.65,-32.06
5716,0,0.1120,0.1884,0.8713,-115.45,26.42,-15.70
5716,1,0.9355,-0.0847,-0.1060,-9.76,126.09,-27.79
5716,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5716,3,0.9009,-0.0493,-0.0613,-9.39,132.05,-33.19
5716,4,0.8826,-0.0618,-0.0007,-5.25,135.16,-34.79
5716,5,1.1052,0.1223,-0.1555,0.60,127.39,-27.97
5727,0,0.0821,0.1604,0.8639,-137.11,23.57,-11.83
5727,1,0.9722,-0.0559,-0.0962,-6.17,147.66,-22.99
5727,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5727,3,0.9680,-0.0417,-0.0073,-7.05,152.11,-28.34
5727,4,0.9353,-0.0615,0.0403,-3.76,153.82,-29.98
5727,5,1.1602,0.1123,-0.1196,2.12,144.93,-22.23
5738,0,0.0813,0.1821,0.8935,-152.71,18.24,-9.35
5738,1,1.0000,-0.0657,-0.0393,-6.99,161.73,-17.89
5738,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5738,3,0.9966,-0.0657,0.0891,-9.39,164.90,-24.49
5738,4,0.9841,-0.0891,0.1226,-7.13,165.79,-26.66
5738,5,1.2256,0.0806,-0.0869,-1.77,154.85,-18.84
5748,0,0.0925,0.2078,0.9582,-163.52,14.98,-13.04
5748,1,1.0144,-0.0715,0.0293,-13.89,166.31,-15.89
5748,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5748,3,1.0210,-0.0811,0.1978,-17.45,167.51,-23.65
5748,4,0.9976,-0.1047,0.1882,-15.54,167.89,-26.73
5748,5,1.2510,0.0703,-0.0383,-10.92,157.28,-18.84
5758,0,0.0989,0.1907,0.9889,-165.55,12.55,-23.26
5758,1,1.0071,-0.0618,0.0962,-23.62,168.43,-15.27
5758,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5758,3,0.9880,-0.0728,0.2605,-27.27,169.74,-24.06
5758,4,0.9614,-0.0940,0.2498,-25.40,170.23,-27.60
5758,5,1.2063,0.0830,0.0139,-20.66,159.63,-19.42
5769,0,0.0850,0.1268,0.9587,-168.47,10.80,-31.89
5769,1,0.9832,-0.0554,0.1484,-32.93,172.43,-15.05
5769,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5769,3,0.9285,-0.0615,0.3054,-36.35,174.89,-24.92
5769,4,0.9067,-0.0737,0.3069,-33.66,176.23,-29.40
5769,5,1.1675,0.1003,0.1174,-28.43,167.15,-21.25
5779,0,0.0742,-0.0076,0.9759,-175.52,11.01,-40.01
5779,1,0.9297,-0.0439,0.2490,-37.73,180.08,-17.36
5779,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5779,3,0.8696,-0.0154,0.3481,-39.16,181.51,-28.08
5779,4,0.8521,-0.0259,0.3896,-35.44,182.35,-33.07
5779,5,1.1206,0.1431,0.2366,-29.18,172.72,-24.49
5790,0,0.0439,-0.1723,0.9737,-182.49,14.09,-40.13
5790,1,0.9187,-0.0222,0.2930,-34.50,189.47,-21.62
5790,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5790,3,0.8066,0.0378,0.3501,-33.83,192.92,-32.99
5790,4,0.7939,0.0308,0.4248,-28.52,194.66,-37.51
5790,5,1.0647,0.2024,0.3262,-21.60,185.88,-28.53
5800,0,0.0005,-0.3137,0.9656,-194.71,20.79,-31.94
5800,1,0.8687,0.0007,0.3115,-24.53,206.08,-26.76
5800,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5800,3,0.7505,0.0466,0.3401,-23.36,210.50,-37.79
5800,4,0.7371,0.0359,0.4248,-17.59,212.70,-42.09
5800,5,1.0161,0.1951,0.3337,-10.82,204.00,-32.55
5810,0,0.0107,-0.3340,0.9311,-214.81,26.88,-23.27
5810,1,0.8110,-0.0291,0.3423,-14.70,224.53,-32.09
5810,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5810,3,0.6792,0.0149,0.3767,-13.51,229.86,-42.64
5810,4,0.6545,0.0066,0.4551,-7.18,232.96,-45.98
5810,5,0.9326,0.1719,0.3455,-0.55,225.71,-36.06
5821,0,0.0378,-0.3770,0.8738,-234.45,33.41,-13.39
5821,1,0.7964,-0.0352,0.4189,-6.69,248.99,-35.73
5821,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5821,3,0.6685,0.0090,0.4890,-6.11,254.31,-46.20
5821,4,0.6440,0.0012,0.5298,-0.09,257.11,-49.33
5821,5,0.9353,0.1594,0.3955,5.57,248.93,-38.44
5832,0,0.0303,-0.3738,0.8801,-260.89,36.66,-9.40
5832,1,0.8135,-0.0146,0.4712,-3.76,272.32,-39.19
5832,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5832,3,0.6824,0.0256,0.5754,-4.02,276.84,-50.38
5832,4,0.6646,0.0110,0.5977,2.20,279.21,-53.71
5832,5,0.9609,0.1716,0.4436,7.59,271.07,-42.35
5842,0,0.0116,-0.3905,0.9143,-280.35,41.67,-8.38
5842,1,0.8103,0.0095,0.5249,-2.67,291.71,-43.85
5842,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5842,3,0.6843,0.0510,0.6372,-2.63,295.16,-55.39
5842,4,0.6687,0.0366,0.6536,3.92,296.73,-58.72
5842,5,0.9758,0.1970,0.5027,9.18,287.56,-46.90
5852,0,-0.0029,-0.4304,0.9259,-298.27,46.06,-7.79
5852,1,0.7917,0.0100,0.5730,-1.56,304.15,-48.82
5852,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5852,3,0.6841,0.0430,0.6948,-1.28,306.02,-61.01
5852,4,0.6560,0.0283,0.7104,5.82,306.72,-64.15
5852,5,0.9702,0.1804,0.5422,10.76,297.10,-52.17
5863,0,0.0111,-0.4630,0.9252,-306.88,50.99,-7.98
5863,1,0.7634,-0.0095,0.6133,-1.22,312.89,-54.73
5863,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5863,3,0.6528,0.0293,0.7471,-0.84,314.78,-67.04
5863,4,0.6245,0.0200,0.7439,6.49,315.47,-70.20
5863,5,0.9265,0.1682,0.5664,11.22,305.80,-57.62
5874,0,0.0155,-0.4828,0.8760,-315.89,56.93,-8.82
5874,1,0.7456,0.0032,0.6331,-2.17,319.74,-59.39
5874,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5874,3,0.6382,0.0403,0.7844,-1.85,320.55,-71.88
5874,4,0.6160,0.0222,0.7700,5.53,320.29,-75.08
5874,5,0.9341,0.1689,0.5808,9.50,310.40,-62.38
5883,0,0.0102,-0.4658,0.8706,-319.69,60.55,-12.70
5883,1,0.7300,0.0081,0.6885,-6.29,322.15,-64.50
5883,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5883,3,0.6274,0.0432,0.8582,-6.03,321.42,-77.63
5883,4,0.6001,0.0386,0.8325,1.50,320.85,-81.16
5883,5,0.9106,0.1792,0.6272,5.56,310.75,-68.11
5894,0,-0.0013,-0.5164,0.8583,-319.93,65.69,-17.47
5894,1,0.6606,-0.0022,0.7424,-9.13,319.47,-70.93
5894,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5894,3,0.5200,0.0396,0.8665,-7.13,317.82,-85.33
5894,4,0.5171,0.0417,0.8489,1.39,317.15,-89.01
5894,5,0.8171,0.1997,0.6665,4.98,308.27,-76.23
5904,0,0.0015,-0.5944,0.7696,-317.22,72.28,-19.34
5904,1,0.6484,0.0564,0.7761,-10.12,320.12,-74.70
5904,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5904,3,0.6125,0.1055,0.9329,-8.61,320.46,-86.05
5904,4,0.5391,0.0972,0.9092,-0.38,319.47,-88.34
5904,5,0.7820,0.2451,0.7231,3.04,309.60,-73.97
5915,0,-0.0472,-0.6600,0.6871,-318.83,67.99,-20.74
5915,1,0.6968,0.0696,0.8516,-12.21,320.92,-67.22
5915,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5915,3,0.6821,0.1089,1.0095,-10.99,320.05,-77.59
5915,4,0.5676,0.0942,0.9949,-3.11,318.84,-79.68
5915,5,0.7976,0.2390,0.8171,1.07,308.31,-65.21
5925,0,-0.0373,-0.7907,0.7031,-316.89,60.13,-20.21
5925,1,0.6753,0.0532,0.9307,-11.34,316.52,-58.41
5925,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5925,3,0.6465,0.1274,1.0405,-9.91,315.60,-68.50
5925,4,0.5149,0.1216,1.0483,-2.02,314.69,-70.24
5925,5,0.7324,0.2693,0.9299,2.79,302.82,-55.30
5935,0,-0.0660,-0.9178,0.6451,-311.85,50.15,-15.14
5935,1,0.5833,0.1060,1.0276,-6.67,300.67,-47.83
5935,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5935,3,0.6370,0.1885,1.1174,-5.45,295.71,-55.69
5935,4,0.4746,0.1938,1.1206,1.24,293.37,-56.90
5935,5,0.6746,0.3372,0.9910,6.87,280.06,-43.07
5946,0,-0.1263,-0.9915,0.5484,-287.49,39.85,-8.77
5946,1,0.5156,0.1707,1.0483,-1.30,279.19,-34.12
5946,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5946,3,0.5740,0.2588,1.1211,-1.25,275.10,-40.32
5946,4,0.3999,0.2681,1.1174,4.21,272.78,-40.92
5946,5,0.5737,0.4226,0.9941,10.26,259.10,-26.92
5957,0,-0.2092,-1.0530,0.4486,-268.43,23.29,0.00
5957,1,0.4360,0.2319,1.0649,5.13,255.88,-17.05
5957,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5957,3,0.5337,0.3130,1.1116,4.64,250.20,-21.60
5957,4,0.3555,0.3079,1.1260,8.89,246.63,-21.36
5957,5,0.5623,0.4534,1.0737,15.74,229.98,-9.28
5966,0,-0.2397,-1.1136,0.4072,-233.10,9.64,8.85
5966,1,0.4138,0.2439,1.0513,13.37,224.32,-0.27
5966,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5966,3,0.4910,0.3083,1.0791,11.42,219.56,-3.83
5966,4,0.3352,0.3040,1.1108,14.34,214.61,-3.18
5966,5,0.5325,0.4470,1.0117,21.79,198.09,7.31
5977,0,-0.2406,-1.0803,0.3858,-206.06,-3.41,19.44
5977,1,0.3850,0.2417,1.0264,20.26,190.84,14.37
5977,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5977,3,0.4639,0.2939,1.0405,17.37,187.25,11.53
5977,4,0.3301,0.2827,1.0630,18.89,182.99,12.14
5977,5,0.5793,0.4067,0.9617,26.50,165.13,21.25
5987,0,-0.2156,-1.0085,0.4331,-167.65,-16.26,25.58
5987,1,0.3933,0.2056,0.9963,24.60,155.74,24.95
5987,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5987,3,0.4473,0.2405,1.0085,19.95,153.07,22.89
5987,4,0.3345,0.2319,1.0000,20.06,150.15,23.60
5987,5,0.5647,0.3689,0.8669,27.57,133.27,30.87
5998,0,-0.1847,-0.8962,0.4337,-140.65,-24.57,28.51
5998,1,0.3948,0.1538,0.9443,24.23,125.86,33.30
5998,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
5998,3,0.4651,0.1277,0.9875,17.98,122.02,30.67
5998,4,0.4023,0.1111,0.9453,16.60,118.82,30.32
5998,5,0.7070,0.2314,0.7395,23.73,102.35,35.22
6008,0,-0.0659,-0.7153,0.5758,-105.68,-29.42,23.76
6008,1,0.5525,-0.0022,0.8391,15.94,96.66,32.70
6008,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6008,3,0.5415,-0.0112,0.9438,8.76,93.92,27.68
6008,4,0.5330,-0.0173,0.8911,6.95,91.74,26.02
6008,5,0.8467,0.1350,0.6885,13.62,77.48,29.08
6018,0,0.0224,-0.6423,0.7552,-85.28,-26.30,12.69
6018,1,0.5518,-0.0139,0.8347,8.76,80.70,26.70
6018,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6018,3,0.4509,0.0012,0.8904,3.63,81.62,22.55
6018,4,0.4036,-0.0125,0.8645,2.96,81.74,20.76
6018,5,0.7141,0.1372,0.6987,10.06,69.40,23.92
6029,0,0.0366,-0.7030,0.6678,-77.93,-21.84,8.87
6029,1,0.4780,-0.0417,0.8110,5.86,79.40,21.42
6029,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6029,3,0.3350,-0.0156,0.8552,0.96,82.17,16.53
6029,4,0.2998,-0.0146,0.8257,0.75,83.30,14.40
6029,5,0.5857,0.1541,0.6692,7.79,73.16,17.36
6040,0,0.0246,-0.7277,0.5499,-82.16,-16.96,5.39
6040,1,0.2952,0.0315,0.8035,4.32,89.50,15.27
6040,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6040,3,0.1113,0.0703,0.7986,0.84,94.79,9.92
6040,4,0.0557,0.0769,0.7788,1.60,97.05,7.92
6040,5,0.3625,0.2322,0.6589,8.61,88.00,11.39
6049,0,-0.0600,-0.7913,0.3847,-100.28,-9.75,5.14
6049,1,0.1460,0.0723,0.8157,5.18,106.82,7.85
6049,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6049,3,-0.0491,0.0999,0.8071,2.41,112.75,0.98
6049,4,-0.0444,0.0947,0.7834,3.89,115.07,-1.79
6049,5,0.2996,0.2561,0.6653,10.81,106.18,1.59
6060,0,-0.0808,-0.8013,0.3643,-116.38,-0.56,4.74
6060,1,0.1245,0.0833,0.8362,5.21,126.63,-3.44
6060,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6060,3,-0.0791,0.0942,0.8359,2.81,133.04,-11.33
6060,4,-0.0662,0.0920,0.8020,5.27,135.36,-14.14
6060,5,0.2793,0.2485,0.6843,11.53,127.91,-10.11
6071,0,-0.0728,-0.8154,0.3595,-135.87,12.53,2.77
6071,1,0.1140,0.0654,0.8533,5.31,149.98,-15.51
6071,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6071,3,-0.0872,0.0884,0.8447,4.11,156.95,-24.29
6071,4,-0.0776,0.0854,0.8188,8.31,160.02,-27.28
6071,5,0.2742,0.2439,0.7170,14.29,151.69,-21.89
6082,0,-0.0680,-0.8536,0.3680,-161.60,22.91,2.75
6082,1,0.1003,0.0796,0.8857,8.03,173.15,-28.29
6082,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6082,3,-0.1016,0.1282,0.8613,8.32,178.53,-37.10
6082,4,-0.0984,0.1338,0.8528,13.51,180.53,-39.65
6082,5,0.2542,0.2913,0.7583,19.54,172.92,-33.53
6091,0,-0.1097,-0.9174,0.3448,-184.96,36.56,5.81
6091,1,0.0740,0.1106,0.9185,12.70,193.51,-39.73
6091,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6091,3,-0.1265,0.1570,0.9128,13.71,197.48,-48.27
6091,4,-0.1304,0.1528,0.8933,19.65,199.02,-50.72
6091,5,0.2227,0.3037,0.7947,24.69,190.79,-43.86
6102,0,-0.1175,-0.9407,0.2973,-200.06,46.44,8.23
6102,1,0.0200,0.1089,0.9648,15.53,207.15,-50.05
6102,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6102,3,-0.1504,0.1519,0.9880,16.43,208.35,-58.72
6102,4,-0.1531,0.1523,0.9458,22.95,208.47,-60.96
6102,5,0.1899,0.2979,0.8296,27.39,199.10,-53.19
6112,0,-0.1215,-0.9407,0.2420,-207.16,56.70,7.82
6112,1,-0.0059,0.1387,1.0063,15.39,211.13,-58.31
6112,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6112,3,-0.1235,0.1824,1.0398,17.01,210.56,-66.50
6112,4,-0.1440,0.1765,0.9905,23.60,209.62,-68.03
6112,5,0.1763,0.3218,0.8672,27.92,199.77,-60.14
6123,0,-0.1390,-0.9794,0.2015,-207.43,62.21,7.03
6123,1,-0.0010,0.1448,1.0298,15.95,208.92,-63.27
6123,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6123,3,-0.0847,0.2014,1.0530,18.14,207.57,-69.85
6123,4,-0.1375,0.1936,0.9966,25.11,206.38,-70.85
6123,5,0.1460,0.3364,0.8650,28.92,196.76,-62.53
6133,0,-0.1454,-0.9989,0.1424,-204.84,64.14,8.03
6133,1,-0.0249,0.1353,1.0149,17.36,206.47,-63.25
6133,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6133,3,-0.1221,0.1602,1.0330,19.48,204.81,-69.88
6133,4,-0.1719,0.1479,0.9727,26.52,203.77,-70.72
6133,5,0.1282,0.2954,0.8428,30.61,193.63,-62.95
6144,0,-0.1092,-0.9784,0.1179,-201.69,65.01,9.26
6144,1,-0.0310,0.1096,0.9912,18.34,204.06,-64.67
6144,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6144,3,-0.1299,0.1604,1.0051,20.37,203.69,-71.34
6144,4,-0.1707,0.1609,0.9465,27.22,202.78,-71.95
6144,5,0.1282,0.2966,0.8076,31.11,193.25,-63.82
6154,0,-0.1126,-0.9401,0.1194,-201.29,65.92,8.72
6154,1,-0.0505,0.1055,1.0061,17.33,202.50,-66.18
6154,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6154,3,-0.1685,0.1321,1.0486,19.05,200.53,-73.18
6154,4,-0.2117,0.1245,0.9646,25.74,199.37,-74.61
6154,5,0.0923,0.2710,0.8276,29.31,189.50,-66.79
6165,0,-0.0860,-0.9462,0.0680,-197.14,68.34,6.51
6165,1,-0.0972,0.0991,1.0088,14.38,198.61,-68.56
6165,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6165,3,-0.2053,0.1316,1.0405,16.08,197.53,-74.85
6165,4,-0.2632,0.1182,0.9551,22.90,196.61,-76.02
6165,5,0.0308,0.2603,0.7947,26.14,187.05,-68.64
6175,0,-0.0745,-0.9404,0.0231,-195.32,69.67,2.77
6175,1,-0.1838,0.0740,0.9739,11.57,195.31,-71.11
6175,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6175,3,-0.2810,0.1062,1.0034,13.48,194.98,-78.11
6175,4,-0.3240,0.0864,0.9175,20.53,194.53,-79.44
6175,5,-0.0200,0.2385,0.7637,23.94,185.24,-71.86
6186,0,-0.0592,-0.9234,-0.0253,-193.20,71.63,-0.07
6186,1,-0.1650,0.0833,0.9814,9.57,196.03,-72.60
6186,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6186,3,-0.2524,0.1511,0.9878,12.50,195.83,-78.75
6186,4,-0.3247,0.1477,0.9258,20.11,195.66,-79.34
6186,5,-0.0642,0.3074,0.7988,24.05,187.05,-70.76
6196,0,-0.1059,-1.0164,-0.0765,-194.88,70.33,1.43
6196,1,-0.2188,0.1191,1.0039,12.85,197.92,-70.38
6196,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6196,3,-0.3105,0.1780,0.9858,16.31,196.29,-76.23
6196,4,-0.3801,0.1709,0.9421,23.94,195.60,-76.76
6196,5,-0.1099,0.3149,0.8245,27.92,186.95,-68.70
6207,0,-0.1148,-1.0549,-0.1094,-194.57,69.46,5.74
6207,1,-0.2937,0.1284,1.0188,17.60,196.58,-70.05
6207,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6207,3,-0.3914,0.1873,0.9968,21.04,195.45,-75.89
6207,4,-0.4514,0.1824,0.9434,28.66,194.31,-76.31
6207,5,-0.1736,0.3123,0.8691,32.58,183.21,-68.72
6217,0,-0.1291,-1.0664,-0.1790,-192.10,70.04,10.01
6217,1,-0.3193,0.1436,1.0247,20.24,193.39,-69.51
6217,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6217,3,-0.3662,0.1963,1.0234,22.87,193.33,-74.64
6217,4,-0.4382,0.1807,0.9565,30.11,191.59,-74.49
6217,5,-0.1733,0.3240,0.8203,33.63,182.23,-66.24
6228,0,-0.1333,-1.0443,-0.2109,-189.54,68.43,11.36
6228,1,-0.3135,0.1218,1.0205,20.64,189.48,-65.66
6228,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6228,3,-0.3523,0.1553,1.0054,22.50,187.16,-69.88
6228,4,-0.4390,0.1509,0.9138,29.25,186.49,-69.73
6228,5,-0.1831,0.2986,0.7844,33.21,176.69,-61.56
6239,0,-0.1022,-1.0088,-0.2283,-179.79,63.12,12.04
6239,1,-0.3450,0.0933,0.9885,20.72,181.59,-60.58
6239,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
6239,3,-0.3672,0.1433,0.9702,22.37,179.91,-64.52
6239,4,-0.4604,0.1375,0.8923,28.58,178.67,-63.83
6239,5,-0.2241,0.2874,0.7583,32.40,168.15,-56.14
