# sensor 0 OK
# sensor 1 OK
# sensor 2 OK
# sensor 3 OK
# sensor 4 OK
# sensor 5 OK
# sensor 0 = onboard LSM6DS3, 1..5 = finger MPU-6050
# SUBTRACT_GYRO_BIAS=1
# units: quat unitless, roll/pitch/yaw deg
millis,sensor_id,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg
# calib_start hold_still_ms=10000
# ---- gyro bias table (deg/s) from still window ----
# sensor_id,n,bias_x,bias_y,bias_z,std_x,std_y,std_z
# 0,1001,-0.198,-1.596,-0.458,0.213,0.049,0.055
# 1,1001,1.071,2.047,1.060,0.081,0.109,0.084
# 2,1001,0.360,2.009,-1.217,0.090,0.125,0.085
# 3,1001,-0.938,3.508,-0.463,0.089,0.147,0.084
# 4,1001,-0.317,3.755,-1.464,0.091,0.203,0.101
# 5,1001,5.788,-6.984,-0.814,0.286,0.344,0.119
# --------------------------------------------------
# ---- seeding orientation from calibration-window accel ----
# sensor 0 seed_accel=0.010,-0.013,1.006
# sensor 1 seed_accel=0.999,-0.001,0.148
# sensor 2 seed_accel=0.993,-0.015,0.220
# sensor 3 seed_accel=0.991,0.014,0.220
# sensor 4 seed_accel=0.975,-0.002,0.260
# sensor 5 seed_accel=1.230,0.171,0.097
# calib_end — fusion running now
34403,1,0.95632,0.28766,0.02358,0.04629,33.54,1.06,5.86
34403,2,0.95532,0.28794,0.05236,0.04133,33.79,4.37,6.28
34403,3,0.94813,0.30083,0.06311,0.08099,35.60,4.07,11.07
34403,4,0.94672,0.30795,0.07987,0.05010,36.54,6.91,8.34
34403,5,0.75977,0.29970,0.19284,0.54381,41.72,-1.89,70.47
34415,0,0.70839,-0.63726,0.20240,0.22612,-82.56,35.10,4.37
34415,1,0.95575,0.29068,0.01522,0.04262,33.84,0.25,5.18
34415,2,0.95489,0.29123,0.04415,0.03779,34.10,3.57,5.63
34415,3,0.94778,0.30450,0.05424,0.07774,35.91,3.18,10.41
34415,4,0.94647,0.31143,0.07075,0.04697,36.83,6.01,7.68
34415,5,0.76083,0.30736,0.18739,0.53996,42.13,-2.68,69.69
34426,0,0.71352,-0.63032,0.20702,0.22523,-81.56,35.41,4.25
34426,1,0.95497,0.29407,0.00602,0.03905,34.21,-0.66,4.48
34426,2,0.95435,0.29462,0.03503,0.03432,34.43,2.67,4.95
34426,3,0.94738,0.30810,0.04486,0.07443,36.22,2.24,9.72
34426,4,0.94621,0.31450,0.06197,0.04404,37.09,5.14,7.05
34426,5,0.76190,0.31511,0.18141,0.53601,42.53,-3.52,68.88
34438,0,0.71898,-0.62266,0.21193,0.22462,-80.44,35.77,4.17
34438,1,0.95415,0.29722,-0.00375,0.03537,34.55,-1.61,3.74
34438,2,0.95386,0.29750,0.02611,0.03100,34.71,1.80,4.28
34438,3,0.94696,0.31145,0.03493,0.07100,36.51,1.26,8.99
34438,4,0.94590,0.31787,0.05097,0.04041,37.37,4.06,6.27
34438,5,0.76307,0.32292,0.17481,0.53187,42.90,-4.40,68.02
34450,0,0.72491,-0.61448,0.21660,0.22362,-79.23,36.08,4.12
34450,1,0.95328,0.30013,-0.01409,0.03149,34.88,-2.62,2.96
34450,2,0.95331,0.30034,0.01582,0.02718,35.00,0.79,3.52
34450,3,0.94656,0.31447,0.02433,0.06740,36.77,0.21,8.22
34450,4,0.94566,0.32039,0.04105,0.03720,37.58,3.08,5.56
34450,5,0.76435,0.33078,0.16754,0.52752,43.27,-5.33,67.11
34461,0,0.73100,-0.60602,0.22128,0.22231,-77.99,36.37,4.05
34461,1,0.95235,0.30274,-0.02483,0.02749,35.20,-3.67,2.14
34461,2,0.95278,0.30272,0.00515,0.02323,35.25,-0.24,2.72
34461,3,0.94620,0.31698,0.01313,0.06374,36.98,-0.89,7.41
34461,4,0.94538,0.32286,0.02969,0.03359,37.79,1.97,4.75
34461,5,0.76572,0.33863,0.15945,0.52304,43.60,-6.32,66.14
34473,0,0.73698,-0.59788,0.22519,0.22068,-76.78,36.57,4.00
34473,1,0.95140,0.30491,-0.03627,0.02341,35.49,-4.78,1.29
34473,2,0.95225,0.30465,-0.00632,0.01921,35.46,-1.36,1.88
34473,3,0.94567,0.31954,0.00102,0.06006,37.22,-2.09,6.56
34473,4,0.94507,0.32503,0.01761,0.02993,37.99,0.79,3.90
34473,5,0.76709,0.34664,0.15042,0.51845,43.91,-7.39,65.12
34485,0,0.74403,-0.58828,0.22918,0.21868,-75.34,36.75,3.99
34485,1,0.95033,0.30682,-0.04860,0.01938,35.77,-5.98,0.40
34485,2,0.95162,0.30633,-0.01875,0.01523,35.66,-2.58,1.00
34485,3,0.94498,0.32199,-0.01201,0.05645,37.46,-3.39,5.69
34485,4,0.94465,0.32698,0.00462,0.02636,38.17,-0.49,3.03
34485,5,0.76828,0.35499,0.14051,0.51380,44.24,-8.56,64.06
34497,0,0.75157,-0.57787,0.23295,0.21667,-73.76,36.91,4.05
34497,1,0.94905,0.30860,-0.06179,0.01565,36.06,-7.29,-0.49
34497,2,0.95085,0.30779,-0.03194,0.01155,35.87,-3.89,0.13
34497,3,0.94413,0.32423,-0.02575,0.05319,37.71,-4.77,4.82
34497,4,0.94411,0.32870,-0.00908,0.02316,38.36,-1.85,2.17
34497,5,0.76917,0.36348,0.12984,0.50931,44.56,-9.82,62.99
34508,0,0.75942,-0.56686,0.23627,0.21477,-72.07,37.04,4.19
34508,1,0.94757,0.31019,-0.07581,0.01235,36.36,-8.70,-1.37
34508,2,0.94990,0.30906,-0.04592,0.00828,36.08,-5.30,-0.73
34508,3,0.94309,0.32624,-0.04027,0.05030,37.95,-6.24,3.96
34508,4,0.94341,0.33015,-0.02366,0.02037,38.54,-3.33,1.31
34508,5,0.76975,0.37210,0.11840,0.50498,44.89,-11.16,61.91
34520,0,0.76758,-0.55507,0.23939,0.21311,-70.26,37.16,4.42
34520,1,0.94585,0.31151,-0.09073,0.00930,36.66,-10.22,-2.27
34520,2,0.94876,0.31003,-0.06082,0.00521,36.29,-6.81,-1.61
34520,3,0.94187,0.32789,-0.05568,0.04759,38.18,-7.82,3.07
34520,4,0.94261,0.33110,-0.03930,0.01772,38.69,-4.92,0.42
34520,5,0.77021,0.38090,0.10589,0.50047,45.22,-12.60,60.77
34532,0,0.77639,-0.54214,0.24218,0.21130,-68.26,37.24,4.72
34532,1,0.94410,0.31229,-0.10541,0.00648,36.93,-11.72,-3.14
34532,2,0.94746,0.31051,-0.07679,0.00211,36.48,-8.44,-2.53
34532,3,0.94059,0.32906,-0.07059,0.04506,38.38,-9.35,2.23
34532,4,0.94165,0.33161,-0.05577,0.01501,38.83,-6.60,-0.50
34532,5,0.77055,0.38897,0.09356,0.49618,45.52,-13.99,59.66
34543,0,0.78574,-0.52835,0.24418,0.20936,-66.11,37.23,5.11
34543,1,0.94200,0.31254,-0.12228,0.00338,37.20,-13.44,-4.13
34543,2,0.94600,0.31034,-0.09366,-0.00111,36.64,-10.17,-3.51
34543,3,0.93909,0.32955,-0.08794,0.04220,38.55,-11.13,1.24
34543,4,0.94058,0.33134,-0.07331,0.01214,38.92,-8.39,-1.49
34543,5,0.77102,0.39836,0.07764,0.49072,45.84,-15.74,58.26
34555,0,0.79550,-0.51379,0.24609,0.20649,-63.88,37.14,5.44
34555,1,0.93970,0.31192,-0.14028,0.00007,37.42,-15.29,-5.20
34555,2,0.94440,0.30923,-0.11166,-0.00458,36.74,-12.01,-4.56
34555,3,0.93743,0.32917,-0.10652,0.03911,38.68,-13.03,0.19
34555,4,0.93940,0.33012,-0.09202,0.00902,38.95,-10.30,-2.55
34555,5,0.77150,0.40612,0.06280,0.48570,46.08,-17.31,56.98
34567,0,0.80594,-0.49815,0.24733,0.20283,-61.51,36.92,5.78
34567,1,0.93711,0.31035,-0.15968,-0.00358,37.61,-17.28,-6.36
34567,2,0.94255,0.30715,-0.13110,-0.00846,36.80,-14.00,-5.71
34567,3,0.93550,0.32796,-0.12655,0.03563,38.77,-15.08,-0.97
34567,4,0.93799,0.32798,-0.11214,0.00546,38.95,-12.35,-3.72
34567,5,0.77216,0.41518,0.04354,0.47906,46.35,-19.30,55.30
34579,0,0.81704,-0.48125,0.24805,0.19827,-58.98,36.60,6.10
34579,1,0.93392,0.30759,-0.18196,-0.00781,37.79,-19.58,-7.72
34579,2,0.94042,0.30406,-0.15167,-0.01263,36.82,-16.12,-6.93
34579,3,0.93306,0.32567,-0.14950,0.03159,38.84,-17.43,-2.31
34579,4,0.93631,0.32485,-0.13337,0.00164,38.90,-14.53,-4.95
34579,5,0.77273,0.42324,0.02422,0.47241,46.58,-21.25,53.64
34590,0,0.82863,-0.46324,0.24816,0.19286,-56.33,36.15,6.38
34590,1,0.93054,0.30399,-0.20382,-0.01203,37.94,-21.84,-9.07
34590,2,0.93791,0.29985,-0.17356,-0.01719,36.80,-18.38,-8.26
34590,3,0.93037,0.32256,-0.17208,0.02745,38.88,-19.75,-3.65
34590,4,0.93429,0.32058,-0.15599,-0.00257,38.81,-16.85,-6.29
34590,5,0.77327,0.43094,0.00313,0.46512,46.80,-23.33,51.84
34602,0,0.84079,-0.44395,0.24748,0.18636,-53.55,35.56,6.61
34602,1,0.92674,0.29900,-0.22691,-0.01645,38.03,-24.25,-10.50
34602,2,0.93503,0.29422,-0.19666,-0.02201,36.71,-20.78,-9.66
34602,3,0.92734,0.31814,-0.19572,0.02302,38.87,-22.19,-5.07
34602,4,0.93193,0.31492,-0.17965,-0.00705,38.65,-19.29,-7.69
34602,5,0.77372,0.43792,-0.01953,0.45738,46.98,-25.52,49.94
34614,0,0.85331,-0.42363,0.24580,0.17885,-50.68,34.82,6.78
34614,1,0.92251,0.29263,-0.25083,-0.02092,38.06,-26.78,-11.99
34614,2,0.93178,0.28719,-0.22041,-0.02687,36.55,-23.29,-11.09
34614,3,0.92399,0.31232,-0.21989,0.01857,38.78,-24.70,-6.51
34614,4,0.92928,0.30786,-0.20377,-0.01155,38.42,-21.82,-9.11
34614,5,0.77398,0.44400,-0.04331,0.44938,47.13,-27.78,47.97
34625,0,0.86583,-0.40272,0.24307,0.17049,-47.79,33.93,6.88
34625,1,0.91792,0.28500,-0.27488,-0.02523,38.04,-29.36,-13.47
34625,2,0.92821,0.27888,-0.24423,-0.03166,36.33,-25.83,-12.51
34625,3,0.92035,0.30525,-0.24408,0.01419,38.63,-27.26,-7.95
34625,4,0.92634,0.29957,-0.22782,-0.01603,38.12,-24.36,-10.51
34625,5,0.77406,0.44898,-0.06764,0.44122,47.23,-30.06,45.97
34637,0,0.87805,-0.38163,0.23943,0.16140,-44.94,32.93,6.89
34637,1,0.91304,0.27626,-0.29860,-0.02952,37.97,-31.94,-14.95
34637,2,0.92429,0.26950,-0.26779,-0.03654,36.05,-28.38,-13.94
34637,3,0.91637,0.29714,-0.26810,0.00965,38.44,-29.81,-9.39
34637,4,0.92305,0.29024,-0.25160,-0.02068,37.77,-26.90,-11.92
34637,5,0.77406,0.45279,-0.09206,0.43284,47.31,-32.31,43.96
34649,0,0.88973,-0.36082,0.23497,0.15157,-42.22,31.84,6.77
34649,1,0.90794,0.26642,-0.32174,-0.03389,37.83,-34.48,-16.42
34649,2,0.92015,0.25902,-0.29071,-0.04152,35.71,-30.90,-15.34
34649,3,0.91225,0.28786,-0.29140,0.00494,38.17,-32.31,-10.83
34649,4,0.91960,0.27976,-0.27464,-0.02548,37.35,-29.40,-13.31
34649,5,0.77409,0.45518,-0.11644,0.42431,47.33,-34.51,41.95
34661,0,0.90084,-0.34046,0.22961,0.14090,-39.62,30.64,6.51
34661,1,0.90273,0.25537,-0.34411,-0.03827,37.61,-36.99,-17.85
34661,2,0.91587,0.24736,-0.31278,-0.04653,35.26,-33.36,-16.70
34661,3,0.90804,0.27731,-0.31395,0.00023,37.80,-34.77,-12.21
34661,4,0.91604,0.26800,-0.29686,-0.03033,36.81,-31.84,-14.64
34661,5,0.77411,0.45610,-0.14086,0.41579,47.26,-36.68,39.98
34672,0,0.91225,-0.31893,0.22267,0.12847,-36.96,29.22,6.07
34672,1,0.89747,0.24284,-0.36575,-0.04246,37.23,-39.48,-19.20
34672,2,0.91154,0.23416,-0.33410,-0.05144,34.66,-35.80,-17.97
34672,3,0.90388,0.26508,-0.33574,-0.00434,37.25,-37.20,-13.49
34672,4,0.91250,0.25458,-0.31827,-0.03505,36.10,-34.26,-15.87
34672,5,0.77419,0.45516,-0.16552,0.40749,47.03,-38.85,38.07
34684,0,0.92228,-0.29972,0.21472,0.11606,-34.64,27.75,5.54
34684,1,0.89242,0.22827,-0.38646,-0.04621,36.58,-41.96,-20.38
34684,2,0.90745,0.21887,-0.35427,-0.05592,33.78,-38.21,-19.06
34684,3,0.90012,0.25047,-0.35635,-0.00834,36.36,-39.59,-14.54
34684,4,0.90914,0.23749,-0.33983,-0.03970,34.96,-36.80,-16.96
34684,5,0.77455,0.45163,-0.19039,0.39982,46.49,-41.00,36.36
34696,0,0.93185,-0.28154,0.20466,0.10246,-32.50,26.05,4.83
34696,1,0.88768,0.21132,-0.40608,-0.04954,35.57,-44.43,-21.31
34696,2,0.90321,0.19978,-0.37502,-0.06053,32.45,-40.79,-20.02
34696,3,0.89652,0.23355,-0.37624,-0.01222,35.15,-41.98,-15.42
34696,4,0.90608,0.21949,-0.35905,-0.04400,33.62,-39.15,-17.82
34696,5,0.77515,0.44574,-0.21571,0.39232,45.68,-43.17,34.77
34708,0,0.94096,-0.26412,0.19277,0.08760,-30.51,24.14,3.96
34708,1,0.88297,0.19236,-0.42496,-0.05265,34.24,-46.90,-22.05
34708,2,0.89921,0.18017,-0.39341,-0.06470,30.94,-43.17,-20.73
34708,3,0.89290,0.21477,-0.39541,-0.01600,33.66,-44.37,-16.11
34708,4,0.90299,0.19965,-0.37740,-0.04822,31.99,-41.48,-18.50
34708,5,0.77580,0.43784,-0.24113,0.38508,44.62,-45.34,33.34
34719,0,0.94941,-0.24756,0.17937,0.07185,-28.65,22.10,2.95
34719,1,0.87842,0.17177,-0.44252,-0.05517,32.55,-49.33,-22.46
34719,2,0.89537,0.15909,-0.41029,-0.06829,29.09,-45.48,-21.14
34719,3,0.88940,0.19440,-0.41330,-0.01908,31.82,-46.70,-16.49
34719,4,0.90006,0.17826,-0.39426,-0.05176,30.04,-43.73,-18.87
34719,5,0.77627,0.42810,-0.26611,0.37858,43.28,-47.50,32.19
34731,0,0.95697,-0.23241,0.16455,0.05581,-26.98,19.93,1.85
34731,1,0.87392,0.15006,-0.45885,-0.05661,30.48,-51.72,-22.46
34731,2,0.89155,0.13700,-0.42586,-0.07085,26.93,-47.73,-21.18
34731,3,0.88572,0.17312,-0.43021,-0.02101,29.68,-49.01,-16.49
34731,4,0.89700,0.15602,-0.41003,-0.05408,27.80,-45.95,-18.88
34731,5,0.77612,0.41716,-0.29047,0.37316,41.71,-49.66,31.36
34744,0,0.96374,-0.21809,0.14832,0.04059,-25.38,17.67,0.81
34744,1,0.86934,0.12810,-0.47399,-0.05635,28.07,-54.06,-21.95
34744,2,0.88767,0.11462,-0.44020,-0.07164,24.45,-49.91,-20.75
34744,3,0.88152,0.14989,-0.44721,-0.02118,27.03,-51.45,-15.97
34744,4,0.89383,0.13369,-0.42452,-0.05457,25.29,-48.10,-18.42
34744,5,0.77482,0.40455,-0.31583,0.36912,39.76,-52.01,30.94
34755,0,0.96968,-0.20477,0.13061,0.02701,-23.86,15.33,-0.07
34755,1,0.86439,0.10460,-0.48883,-0.05409,25.04,-56.49,-20.77
34755,2,0.88384,0.09253,-0.45309,-0.07060,21.68,-51.98,-19.80
34755,3,0.87767,0.12858,-0.46127,-0.01956,24.24,-53.58,-14.93
34755,4,0.89073,0.11150,-0.43740,-0.05330,22.49,-50.12,-17.47
34755,5,0.77276,0.39222,-0.33804,0.36705,37.67,-54.13,31.04
34767,0,0.97469,-0.19278,0.11224,0.01470,-22.47,12.97,-0.86
34767,1,0.86005,0.08291,-0.50089,-0.05051,21.74,-58.56,-19.01
34767,2,0.88022,0.07037,-0.46434,-0.06814,18.52,-53.89,-18.33
34767,3,0.87404,0.10705,-0.47363,-0.01657,21.00,-55.53,-13.32
34767,4,0.88783,0.08914,-0.44860,-0.05076,19.31,-51.95,-16.02
34767,5,0.77024,0.37892,-0.35907,0.36635,35.17,-56.18,31.67
34779,0,0.97881,-0.18229,0.09318,0.00324,-21.25,10.58,-1.61
34779,1,0.85605,0.06137,-0.51117,-0.04598,17.93,-60.40,-16.64
34779,2,0.87686,0.04849,-0.47388,-0.06486,15.02,-55.56,-16.40
34779,3,0.87064,0.08580,-0.48421,-0.01293,17.41,-57.24,-11.25
34779,4,0.88512,0.06728,-0.45800,-0.04773,15.90,-53.55,-14.24
34779,5,0.76759,0.36512,-0.37850,0.36637,32.36,-58.06,32.73
34791,0,0.98211,-0.17292,0.07415,-0.00770,-20.14,8.22,-2.36
34791,1,0.85238,0.04080,-0.51965,-0.04184,13.90,-61.94,-13.99
34791,2,0.87370,0.02737,-0.48173,-0.06183,11.36,-56.97,-14.28
34791,3,0.86774,0.06561,-0.49257,-0.00999,13.73,-58.60,-9.05
34791,4,0.88268,0.04671,-0.46543,-0.04549,12.51,-54.83,-12.41
34791,5,0.76566,0.35122,-0.39542,0.36614,29.40,-59.62,34.02
34802,0,0.98449,-0.16535,0.05533,-0.01942,-19.24,5.88,-3.26
34802,1,0.84958,0.02170,-0.52559,-0.03878,9.86,-63.05,-11.29
34802,2,0.87124,0.00793,-0.48715,-0.05972,7.81,-57.98,-12.17
34802,3,0.86564,0.04693,-0.49840,-0.00788,10.13,-59.56,-6.85
34802,4,0.88114,0.02780,-0.46999,-0.04394,9.21,-55.67,-10.58
34802,5,0.76466,0.33769,-0.40903,0.36600,26.39,-60.78,35.50
34814,0,0.98562,-0.16155,0.03975,-0.02942,-18.76,3.95,-4.07
34814,1,0.84790,0.00411,-0.52894,-0.03578,5.81,-63.72,-8.45
34814,2,0.86989,-0.00973,-0.48977,-0.05765,4.35,-58.56,-10.02
34814,3,0.86438,0.02977,-0.50192,-0.00567,6.59,-60.15,-4.57
34814,4,0.88029,0.01043,-0.47244,-0.04219,6.01,-56.19,-8.70
34814,5,0.76423,0.32428,-0.41996,0.36665,23.25,-61.60,37.28
34826,0,0.98613,-0.15951,0.02517,-0.03831,-18.47,2.14,-4.80
34826,1,0.84680,-0.01237,-0.53077,-0.03250,1.78,-64.12,-5.51
34826,2,0.86891,-0.02772,-0.49112,-0.05501,0.65,-58.93,-7.61
34826,3,0.86359,0.01347,-0.50401,-0.00311,3.07,-60.51,-2.21
34826,4,0.87974,-0.00753,-0.47371,-0.03993,2.55,-56.52,-6.57
34826,5,0.76357,0.31119,-0.42994,0.36780,20.00,-62.31,39.27
34837,0,0.98623,-0.15834,0.01080,-0.04658,-18.26,0.38,-5.47
34837,1,0.84584,-0.02841,-0.53189,-0.02895,-2.29,-64.35,-2.48
34837,2,0.86816,-0.04259,-0.49166,-0.05252,-2.49,-59.11,-5.51
34837,3,0.86278,-0.00255,-0.50556,-0.00026,-0.48,-60.74,0.25
34837,4,0.87923,-0.02239,-0.47437,-0.03773,-0.37,-56.70,-4.71
34837,5,0.76266,0.29790,-0.43953,0.36935,16.56,-62.93,41.50
34849,0,0.98601,-0.15750,-0.00366,-0.05443,-18.08,-1.40,-6.10
34849,1,0.84470,-0.04429,-0.53282,-0.02503,-6.41,-64.47,0.65
34849,2,0.86715,-0.05864,-0.49210,-0.04943,-5.95,-59.23,-3.14
34849,3,0.86176,-0.01857,-0.50697,0.00300,-4.13,-60.89,2.83
34849,4,0.87847,-0.03865,-0.47495,-0.03494,-3.64,-56.84,-2.58
34849,5,0.76139,0.28442,-0.44900,0.37119,12.92,-63.49,43.97
34861,0,0.98559,-0.15670,-0.01714,-0.06135,-17.89,-3.04,-6.65
34861,1,0.84329,-0.06028,-0.53367,-0.02066,-10.66,-64.50,3.93
34861,2,0.86586,-0.07481,-0.49253,-0.04587,-9.51,-59.29,-0.64
34861,3,0.86040,-0.03470,-0.50840,0.00672,-7.88,-60.97,5.54
34861,4,0.87733,-0.05501,-0.47566,-0.03165,-6.99,-56.94,-0.34
34861,5,0.75957,0.27098,-0.45863,0.37320,9.11,-64.02,46.63
34873,0,0.98495,-0.15541,-0.03209,-0.06851,-17.63,-4.85,-7.21
34873,1,0.84139,-0.07613,-0.53481,-0.01577,-14.96,-64.47,7.32
34873,2,0.86409,-0.09083,-0.49331,-0.04183,-13.11,-59.33,1.95
34873,3,0.85851,-0.05063,-0.51017,0.01093,-11.68,-61.03,8.36
34873,4,0.87570,-0.07121,-0.47677,-0.02781,-10.40,-57.03,2.02
34873,5,0.75706,0.25785,-0.46847,0.37537,5.17,-64.54,49.48
34884,0,0.98417,-0.15349,-0.04707,-0.07507,-17.28,-6.64,-7.71
34884,1,0.83896,-0.09167,-0.53631,-0.01040,-19.28,-64.40,10.79
34884,2,0.86181,-0.10655,-0.49451,-0.03729,-16.73,-59.35,4.62
34884,3,0.85613,-0.06626,-0.51226,0.01565,-15.52,-61.05,11.28
34884,4,0.87360,-0.08715,-0.47820,-0.02346,-13.83,-57.10,4.47
34884,5,0.75390,0.24506,-0.47846,0.37770,1.10,-65.03,52.52
34896,0,0.98326,-0.15092,-0.06204,-0.08105,-16.85,-8.42,-8.17
34896,1,0.83610,-0.10687,-0.53805,-0.00454,-23.58,-64.25,14.31
34896,2,0.85914,-0.12197,-0.49595,-0.03225,-20.37,-59.32,7.38
34896,3,0.85331,-0.08159,-0.51456,0.02087,-19.37,-61.02,14.29
34896,4,0.87110,-0.10278,-0.47986,-0.01858,-17.28,-57.12,7.01
34896,5,0.75014,0.23260,-0.48844,0.38028,-3.11,-65.46,55.76
34908,0,0.98218,-0.14802,-0.07703,-0.08643,-16.37,-10.19,-8.59
34908,1,0.83294,-0.12173,-0.53980,0.00170,-27.83,-64.00,17.84
34908,2,0.85619,-0.13713,-0.49741,-0.02676,-24.00,-59.21,10.20
34908,3,0.85026,-0.09664,-0.51673,0.02648,-23.20,-60.88,17.32
34908,4,0.86840,-0.11821,-0.48139,-0.01334,-20.73,-57.06,9.60
34908,5,0.74603,0.22017,-0.49819,0.38311,-7.46,-65.79,59.19
34919,0,0.98088,-0.14497,-0.09210,-0.09148,-15.87,-11.96,-8.98
34919,1,0.82960,-0.13647,-0.54137,0.00811,-31.99,-63.64,21.29
34919,2,0.85299,-0.15233,-0.49876,-0.02110,-27.64,-59.01,13.02
34919,3,0.84705,-0.11158,-0.51867,0.03211,-26.96,-60.64,20.30
34919,4,0.86547,-0.13363,-0.48275,-0.00803,-24.17,-56.90,12.17
34919,5,0.74173,0.20761,-0.50776,0.38588,-11.90,-65.99,62.71
34931,0,0.97914,-0.14156,-0.10877,-0.09702,-15.30,-13.91,-9.44
34931,1,0.82610,-0.15126,-0.54265,0.01457,-36.03,-63.15,24.63
34931,2,0.84965,-0.16757,-0.49978,-0.01533,-31.23,-58.70,15.80
34931,3,0.84371,-0.12656,-0.52029,0.03785,-30.67,-60.27,23.23
34931,4,0.86241,-0.14905,-0.48376,-0.00257,-27.58,-56.63,14.72
34931,5,0.73726,0.19485,-0.51703,0.38879,-16.41,-66.05,66.32
34943,0,0.97721,-0.13863,-0.12430,-0.10195,-14.78,-15.74,-9.86
34943,1,0.82248,-0.16600,-0.54361,0.02138,-39.94,-62.51,27.86
34943,2,0.84588,-0.18397,-0.50057,-0.00869,-35.06,-58.22,18.77
34943,3,0.84016,-0.14153,-0.52169,0.04403,-34.32,-59.78,26.13
34943,4,0.85888,-0.16573,-0.48461,0.00383,-31.24,-56.22,17.50
34943,5,0.73234,0.18206,-0.52619,0.39199,-21.00,-65.98,70.04
34955,0,0.97502,-0.13563,-0.14005,-0.10645,-14.25,-17.58,-10.25
34955,1,0.81847,-0.18070,-0.54463,0.02875,-43.77,-61.78,31.05
34955,2,0.84197,-0.19920,-0.50141,-0.00197,-38.59,-57.69,21.56
34955,3,0.83614,-0.15656,-0.52324,0.05078,-37.98,-59.22,29.08
34955,4,0.85514,-0.18121,-0.48557,0.01038,-34.66,-55.76,20.14
34955,5,0.72665,0.16924,-0.53567,0.39546,-25.73,-65.83,73.93
34966,0,0.97260,-0.13210,-0.15625,-0.11042,-13.65,-19.46,-10.60
34966,1,0.81388,-0.19552,-0.54590,0.03695,-47.59,-60.94,34.29
34966,2,0.83753,-0.21447,-0.50252,0.00556,-42.16,-57.07,24.44
34966,3,0.83149,-0.17175,-0.52508,0.05845,-41.69,-58.55,32.14
34966,4,0.85083,-0.19687,-0.48683,0.01785,-38.16,-55.23,22.91
34966,5,0.72000,0.15639,-0.54555,0.39940,-30.62,-65.58,78.04
34978,0,0.96993,-0.12816,-0.17287,-0.11367,-12.99,-21.38,-10.91
34978,1,0.80869,-0.21044,-0.54737,0.04609,-51.38,-59.99,37.56
34978,2,0.83250,-0.22990,-0.50388,0.01403,-45.76,-56.36,27.41
34978,3,0.82618,-0.18713,-0.52717,0.06706,-45.44,-57.78,35.30
34978,4,0.84593,-0.21274,-0.48833,0.02623,-41.71,-54.59,25.79
34978,5,0.71234,0.14343,-0.55588,0.40373,-35.65,-65.20,82.33
34990,0,0.96695,-0.12359,-0.19022,-0.11642,-12.25,-23.37,-11.19
34990,1,0.80230,-0.22680,-0.54921,0.05687,-55.43,-58.81,41.09
34990,2,0.82678,-0.24564,-0.50553,0.02324,-49.41,-55.54,30.45
34990,3,0.82021,-0.20274,-0.52945,0.07634,-49.18,-56.88,38.47
34990,4,0.84032,-0.22889,-0.49014,0.03524,-45.31,-53.86,28.74
34990,5,0.70299,0.12924,-0.56764,0.40851,-41.20,-64.65,87.08
35002,0,0.96357,-0.11810,-0.20839,-0.11902,-11.37,-25.45,-11.51
35002,1,0.79560,-0.24221,-0.55121,0.06727,-59.10,-57.62,44.30
35002,2,0.82024,-0.26184,-0.50750,0.03292,-53.09,-54.62,33.52
35002,3,0.81348,-0.21870,-0.53201,0.08598,-52.90,-55.89,41.63
35002,4,0.83395,-0.24553,-0.49218,0.04463,-48.95,-53.03,31.72
35002,5,0.69366,0.11576,-0.57879,0.41285,-46.30,-63.97,91.42
35014,0,0.95967,-0.11217,-0.22728,-0.12163,-10.40,-27.61,-11.88
35014,1,0.78817,-0.25802,-0.55330,0.07795,-62.69,-56.30,47.40
35014,2,0.81308,-0.27843,-0.50945,0.04291,-56.72,-53.57,36.52
35014,3,0.80550,-0.23630,-0.53478,0.09663,-56.83,-54.67,44.93
35014,4,0.82703,-0.26249,-0.49414,0.05431,-52.54,-52.08,34.63
35014,5,0.68382,0.10198,-0.58993,0.41711,-51.24,-63.11,95.58
35026,0,0.95531,-0.10611,-0.24642,-0.12413,-9.39,-29.81,-12.30
35026,1,0.78037,-0.27386,-0.55511,0.08881,-66.04,-54.86,50.27
35026,2,0.80558,-0.29496,-0.51109,0.05309,-60.17,-52.39,39.36
35026,3,0.79777,-0.25241,-0.53711,0.10658,-60.25,-53.44,47.78
35026,4,0.81977,-0.27924,-0.49588,0.06412,-55.96,-51.00,37.39
35026,5,0.67366,0.08834,-0.60067,0.42139,-55.84,-62.10,99.44
35038,0,0.95058,-0.10016,-0.26538,-0.12624,-8.37,-31.99,-12.73
35038,1,0.77249,-0.28924,-0.55646,0.09975,-69.07,-53.32,52.84
35038,2,0.79806,-0.31097,-0.51225,0.06330,-63.34,-51.10,41.93
35038,3,0.79001,-0.26813,-0.53890,0.11653,-63.37,-52.09,50.35
35038,4,0.81254,-0.29553,-0.49697,0.07389,-59.10,-49.81,39.89
35038,5,0.66361,0.07481,-0.61061,0.42566,-59.97,-60.94,102.85
# rate_hz=85.0 frames=170 over_ms=2000
35049,0,0.94557,-0.09468,-0.28370,-0.12822,-7.38,-34.11,-13.18
35049,1,0.76476,-0.30421,-0.55716,0.11036,-71.74,-51.72,55.06
